image,super_class,sub_class
Released_Data_NNDL_2025/train_images/train_images/433.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/4332.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/5096.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/3484.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/5904.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/648.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/2105.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/3817.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/2864.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/2725.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/1203.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/1028.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/118.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/6278.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/887.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/969.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/3506.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/2627.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/5575.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/2920.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/2135.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/313.jpg,dog,soft-coated wheaten terrier
Released_Data_NNDL_2025/train_images/train_images/4019.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3631.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/1382.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/573.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5801.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/4796.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/2909.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5977.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/6055.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/1783.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/6247.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/801.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5722.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/132.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3042.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/2328.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5923.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/1483.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5764.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3837.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/6286.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/1476.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/2176.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/6201.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3728.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/4638.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3878.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/860.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5601.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3566.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/2045.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5500.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5248.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/4497.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/128.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3262.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/5772.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/2242.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/621.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/441.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3987.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/3871.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/1085.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/4160.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/4090.jpg,bird,"junco, snowbird"
Released_Data_NNDL_2025/train_images/train_images/263.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/2123.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1347.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3043.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1648.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/2376.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/877.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/5056.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/5847.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1502.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/4395.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/5289.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1302.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1088.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1503.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/4661.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3783.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1603.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1582.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1024.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/4459.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/2774.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1887.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3677.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3265.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3319.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/130.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/206.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/2747.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/6212.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/768.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/167.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/4896.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/769.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1975.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/5214.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3151.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/5727.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/5310.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3827.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/2913.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/2984.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/538.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/1529.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/2665.jpg,bird,"ruddy turnstone, Arenaria interpres"
Released_Data_NNDL_2025/train_images/train_images/3080.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2362.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4983.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1156.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2554.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4867.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/581.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3941.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/825.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3198.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4734.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5200.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/6082.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2692.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1971.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2342.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/868.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5171.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3078.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1878.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4140.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1408.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3524.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2589.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3670.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2335.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1403.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5714.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5556.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4727.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4844.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4921.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2252.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4217.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4663.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1489.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5824.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2863.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3311.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4993.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4590.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/807.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5676.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3499.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4762.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5979.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3462.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/906.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4316.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5956.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3604.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5567.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4177.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4275.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4083.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/755.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/6251.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5779.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5678.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4516.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5557.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4157.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/6059.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5755.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3852.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5605.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/6084.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5454.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4176.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2292.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3667.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1238.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2024.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2088.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5102.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2549.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5757.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3704.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1355.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4508.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1578.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/750.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/1137.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5699.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3518.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4610.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/4750.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/2769.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/5423.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3495.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3341.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/131.jpg,reptile,"thunder snake, worm snake, Carphophis amoenus"
Released_Data_NNDL_2025/train_images/train_images/3396.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/1671.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/3205.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/133.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/865.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/816.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/4197.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2082.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/3061.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/6130.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/3287.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/5577.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/4046.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/4058.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2938.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/4851.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/5441.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2444.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/864.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/4211.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2824.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2519.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2418.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/3921.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/1941.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2973.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2674.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/350.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/1920.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/4171.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/5282.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/5422.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2228.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2393.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/1528.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2264.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/1766.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/5306.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/5229.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/728.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/1499.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/2854.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/348.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/828.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/3771.jpg,bird,"ostrich, Struthio camelus"
Released_Data_NNDL_2025/train_images/train_images/6057.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/2830.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3946.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/316.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3400.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/6136.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/4321.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/5132.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3654.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/2643.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/5768.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/2610.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/1022.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3083.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3493.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3193.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/145.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/5574.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/1542.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/1148.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/137.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/4227.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/5698.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/469.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/5308.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/891.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/4552.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/2664.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3971.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/184.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/3521.jpg,reptile,"whiptail, whiptail lizard"
Released_Data_NNDL_2025/train_images/train_images/646.jpg,reptile,"whiptail, whiptail lizard"
